"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","ribosome biogenesis","GO:0042254","0.00002212734560166446","4.655070680952614","260","167","16","16178","ENSG00000164167,ENSG00000058729,ENSG00000048162,ENSG00000177971,ENSG00000165733,ENSG00000119285,ENSG00000135521,ENSG00000119616,ENSG00000082898,ENSG00000112159,ENSG00000130810,ENSG00000150990,ENSG00000067533,ENSG00000184967,ENSG00000137876,ENSG00000086189"
"GO:BP","dendritic spine development","GO:0060996","0.000022659906561437682","4.644741885290612","64","20","5","16178","ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000198785,ENSG00000176749"
"GO:BP","lipid transport","GO:0006869","0.000028073948379966814","4.551696502967888","305","1614","63","16178","ENSG00000130203,ENSG00000159640,ENSG00000197746,ENSG00000073060,ENSG00000131408,ENSG00000064687,ENSG00000196743,ENSG00000120885,ENSG00000123384,ENSG00000149295,ENSG00000132170,ENSG00000068366,ENSG00000100300,ENSG00000149357,ENSG00000103202,ENSG00000165029,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000145246,ENSG00000144891,ENSG00000182718,ENSG00000069696,ENSG00000151577,ENSG00000174640,ENSG00000151726,ENSG00000143515,ENSG00000142208,ENSG00000084674,ENSG00000180432,ENSG00000186314,ENSG00000125255,ENSG00000130703,ENSG00000079156,ENSG00000112499,ENSG00000089041,ENSG00000121270,ENSG00000023839,ENSG00000138760,ENSG00000166035,ENSG00000186350,ENSG00000112033,ENSG00000087237,ENSG00000181092,ENSG00000121769,ENSG00000081923,ENSG00000234906,ENSG00000132932,ENSG00000125538,ENSG00000025434,ENSG00000110090,ENSG00000005421,ENSG00000186951,ENSG00000118785,ENSG00000095970,ENSG00000147588,ENSG00000135744,ENSG00000007171,ENSG00000137869,ENSG00000138207,ENSG00000109320,ENSG00000100906,ENSG00000114698"
"GO:BP","phagocytosis","GO:0006909","0.00003000412219913887","4.522819074435185","185","1753","47","16178","ENSG00000073060,ENSG00000167601,ENSG00000115020,ENSG00000064687,ENSG00000112335,ENSG00000075785,ENSG00000123384,ENSG00000179218,ENSG00000143398,ENSG00000197943,ENSG00000149177,ENSG00000139832,ENSG00000110880,ENSG00000261371,ENSG00000097007,ENSG00000168461,ENSG00000128271,ENSG00000163485,ENSG00000171132,ENSG00000123838,ENSG00000198959,ENSG00000011600,ENSG00000134516,ENSG00000101336,ENSG00000155849,ENSG00000165322,ENSG00000158869,ENSG00000131759,ENSG00000197122,ENSG00000100385,ENSG00000113249,ENSG00000181092,ENSG00000010810,ENSG00000176105,ENSG00000254087,ENSG00000000938,ENSG00000132693,ENSG00000129219,ENSG00000025434,ENSG00000111537,ENSG00000095970,ENSG00000145794,ENSG00000102879,ENSG00000108691,ENSG00000166402,ENSG00000149269,ENSG00000150093"
"GO:BP","regulation of binding","GO:0051098","0.00003438979762161009","4.463570379923163","243","45","9","16178","ENSG00000142192,ENSG00000080815,ENSG00000130203,ENSG00000010704,ENSG00000082701,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000087586"
"GO:BP","negative regulation of macrophage derived foam cell differentiation","GO:0010745","0.00003754471263899731","4.425451215341299","13","1612","10","16178","ENSG00000131408,ENSG00000132170,ENSG00000165029,ENSG00000160179,ENSG00000087237,ENSG00000181092,ENSG00000132693,ENSG00000025434,ENSG00000186951,ENSG00000100906"
"GO:BP","positive regulation of protein binding","GO:0032092","0.00004049488665892048","4.392599812242469","59","24","5","16178","ENSG00000142192,ENSG00000080815,ENSG00000130203,ENSG00000010704,ENSG00000082701"
"GO:BP","regulation of cholesterol transport","GO:0032374","0.00004526470413302177","4.344240313994822","55","1612","21","16178","ENSG00000130203,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000100300,ENSG00000149357,ENSG00000130208,ENSG00000101670,ENSG00000182718,ENSG00000180432,ENSG00000079156,ENSG00000186350,ENSG00000087237,ENSG00000181092,ENSG00000234906,ENSG00000025434,ENSG00000005421,ENSG00000095970,ENSG00000109320,ENSG00000100906"
"GO:BP","regulation of sterol transport","GO:0032371","0.00004526470413302177","4.344240313994822","55","1612","21","16178","ENSG00000130203,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000100300,ENSG00000149357,ENSG00000130208,ENSG00000101670,ENSG00000182718,ENSG00000180432,ENSG00000079156,ENSG00000186350,ENSG00000087237,ENSG00000181092,ENSG00000234906,ENSG00000025434,ENSG00000005421,ENSG00000095970,ENSG00000109320,ENSG00000100906"
"GO:BP","regulation of ERK1 and ERK2 cascade","GO:0070372","0.000046842125079910625","4.32936341057782","235","1758","55","16178","ENSG00000142192,ENSG00000130203,ENSG00000064687,ENSG00000196396,ENSG00000133059,ENSG00000147246,ENSG00000134853,ENSG00000102468,ENSG00000175344,ENSG00000120907,ENSG00000076984,ENSG00000073712,ENSG00000068078,ENSG00000113721,ENSG00000182578,ENSG00000198369,ENSG00000120899,ENSG00000105287,ENSG00000067606,ENSG00000141736,ENSG00000167711,ENSG00000196126,ENSG00000099977,ENSG00000164056,ENSG00000198400,ENSG00000037280,ENSG00000072133,ENSG00000204305,ENSG00000145901,ENSG00000161929,ENSG00000100311,ENSG00000232810,ENSG00000102882,ENSG00000181092,ENSG00000010610,ENSG00000198252,ENSG00000142627,ENSG00000254087,ENSG00000133048,ENSG00000125538,ENSG00000141433,ENSG00000148400,ENSG00000095970,ENSG00000017427,ENSG00000115414,ENSG00000092820,ENSG00000137486,ENSG00000134250,ENSG00000108691,ENSG00000147324,ENSG00000146648,ENSG00000116106,ENSG00000113578,ENSG00000127445,ENSG00000103154"
"GO:BP","regulation of developmental growth","GO:0048638","0.00004694699144850455","4.328392233838298","161","2211","49","16178","ENSG00000142192,ENSG00000130203,ENSG00000082701,ENSG00000124762,ENSG00000106799,ENSG00000108576,ENSG00000177169,ENSG00000068078,ENSG00000105426,ENSG00000137193,ENSG00000186868,ENSG00000097007,ENSG00000107779,ENSG00000049759,ENSG00000075223,ENSG00000113645,ENSG00000171105,ENSG00000105723,ENSG00000121068,ENSG00000176697,ENSG00000187764,ENSG00000008086,ENSG00000111276,ENSG00000134259,ENSG00000142168,ENSG00000148400,ENSG00000259384,ENSG00000017427,ENSG00000171862,ENSG00000138207,ENSG00000166794,ENSG00000144560,ENSG00000030304,ENSG00000081189,ENSG00000150457,ENSG00000196531,ENSG00000112715,ENSG00000001617,ENSG00000198910,ENSG00000067715,ENSG00000078401,ENSG00000157017,ENSG00000092421,ENSG00000130477,ENSG00000079805,ENSG00000174697,ENSG00000138685,ENSG00000164190,ENSG00000040608"
"GO:BP","regulation of protein localization to nucleus","GO:1900180","0.00005688156104142771","4.24502849346016","108","5136","62","16178","ENSG00000080815,ENSG00000082701,ENSG00000166851,ENSG00000170312,ENSG00000147889,ENSG00000198793,ENSG00000145675,ENSG00000205339,ENSG00000143748,ENSG00000196924,ENSG00000073712,ENSG00000105647,ENSG00000136504,ENSG00000148737,ENSG00000142208,ENSG00000088888,ENSG00000107758,ENSG00000005339,ENSG00000163874,ENSG00000171720,ENSG00000111537,ENSG00000064300,ENSG00000189058,ENSG00000152977,ENSG00000137693,ENSG00000147324,ENSG00000115484,ENSG00000166226,ENSG00000159363,ENSG00000127445,ENSG00000162434,ENSG00000150457,ENSG00000018408,ENSG00000107140,ENSG00000264522,ENSG00000100393,ENSG00000116288,ENSG00000075413,ENSG00000178028,ENSG00000120438,ENSG00000156261,ENSG00000072274,ENSG00000187446,ENSG00000157782,ENSG00000163468,ENSG00000151929,ENSG00000135624,ENSG00000131023,ENSG00000108465,ENSG00000203965,ENSG00000182541,ENSG00000163932,ENSG00000065150,ENSG00000134248,ENSG00000135821,ENSG00000172071,ENSG00000150753,ENSG00000068654,ENSG00000116030,ENSG00000154803,ENSG00000164924,ENSG00000180210"
"GO:BP","regulation of phospholipase activity","GO:0010517","0.00006568342741973823","4.182544193424503","53","954","16","16178","ENSG00000123384,ENSG00000134853,ENSG00000102468,ENSG00000120907,ENSG00000068078,ENSG00000091831,ENSG00000152266,ENSG00000157404,ENSG00000113721,ENSG00000120805,ENSG00000144891,ENSG00000097007,ENSG00000077782,ENSG00000064547,ENSG00000143322,ENSG00000145335"
"GO:BP","dephosphorylation","GO:0016311","0.00006842291331267496","4.164798438354949","237","738","32","16178","ENSG00000082701,ENSG00000166311,ENSG00000100330,ENSG00000120539,ENSG00000139505,ENSG00000105383,ENSG00000198793,ENSG00000196396,ENSG00000158615,ENSG00000127947,ENSG00000100241,ENSG00000104643,ENSG00000112425,ENSG00000149177,ENSG00000151490,ENSG00000120910,ENSG00000105568,ENSG00000144579,ENSG00000213639,ENSG00000058272,ENSG00000113721,ENSG00000153707,ENSG00000172531,ENSG00000105426,ENSG00000158050,ENSG00000121671,ENSG00000142949,ENSG00000072135,ENSG00000171100,ENSG00000113575,ENSG00000166913,ENSG00000104365"
"GO:BP","monoamine transport","GO:0015844","0.0000684578742990095","4.164576590365292","61","1058","18","16178","ENSG00000142319,ENSG00000103546,ENSG00000108576,ENSG00000165646,ENSG00000101204,ENSG00000160716,ENSG00000149295,ENSG00000178394,ENSG00000274286,ENSG00000100151,ENSG00000184160,ENSG00000069696,ENSG00000151577,ENSG00000150594,ENSG00000198959,ENSG00000145335,ENSG00000112499,ENSG00000101180"
"GO:BP","regulation of signaling receptor activity","GO:0010469","0.00007074583859886812","4.150299101057398","95","1974","32","16178","ENSG00000142192,ENSG00000010704,ENSG00000140090,ENSG00000169252,ENSG00000274286,ENSG00000132170,ENSG00000014216,ENSG00000135346,ENSG00000141503,ENSG00000120899,ENSG00000100644,ENSG00000184160,ENSG00000147133,ENSG00000150594,ENSG00000096968,ENSG00000130234,ENSG00000232810,ENSG00000106366,ENSG00000121807,ENSG00000116478,ENSG00000094631,ENSG00000196591,ENSG00000180155,ENSG00000161681,ENSG00000111537,ENSG00000186951,ENSG00000189056,ENSG00000108691,ENSG00000183662,ENSG00000081189,ENSG00000006116,ENSG00000078401"
"GO:BP","regulation of smooth muscle cell proliferation","GO:0048660","0.00008069805639475954","4.093136925094483","88","2166","32","16178","ENSG00000130203,ENSG00000124762,ENSG00000145675,ENSG00000132170,ENSG00000113721,ENSG00000148737,ENSG00000160712,ENSG00000142208,ENSG00000167711,ENSG00000107779,ENSG00000154734,ENSG00000152661,ENSG00000100311,ENSG00000232810,ENSG00000181092,ENSG00000100292,ENSG00000116478,ENSG00000136244,ENSG00000111537,ENSG00000111276,ENSG00000189058,ENSG00000017427,ENSG00000171862,ENSG00000291237,ENSG00000196419,ENSG00000081189,ENSG00000130816,ENSG00000115461,ENSG00000078401,ENSG00000150782,ENSG00000138685,ENSG00000172638"
"GO:BP","regulation of amyloid fibril formation","GO:1905906","0.00008205976072248633","4.085869753723668","16","8","3","16178","ENSG00000142192,ENSG00000080815,ENSG00000130203"
"GO:BP","protein-lipid complex remodeling","GO:0034368","0.00008766520391698313","4.057172752649096","31","1590","15","16178","ENSG00000130203,ENSG00000073060,ENSG00000005381,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000144891,ENSG00000084674,ENSG00000166035,ENSG00000146070,ENSG00000087237,ENSG00000175445,ENSG00000234906,ENSG00000135744,ENSG00000099139"
"GO:BP","plasma lipoprotein particle remodeling","GO:0034369","0.00008766520391698313","4.057172752649096","31","1590","15","16178","ENSG00000130203,ENSG00000073060,ENSG00000005381,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000144891,ENSG00000084674,ENSG00000166035,ENSG00000146070,ENSG00000087237,ENSG00000175445,ENSG00000234906,ENSG00000135744,ENSG00000099139"
"GO:BP","regulation of lipase activity","GO:0060191","0.00009038032666089766","4.04392609333488","68","954","18","16178","ENSG00000131408,ENSG00000123384,ENSG00000134853,ENSG00000102468,ENSG00000120907,ENSG00000068078,ENSG00000091831,ENSG00000152266,ENSG00000157404,ENSG00000113721,ENSG00000120805,ENSG00000130208,ENSG00000144891,ENSG00000097007,ENSG00000077782,ENSG00000064547,ENSG00000143322,ENSG00000145335"
"GO:BP","positive regulation of lipid localization","GO:1905954","0.00009097395636676237","4.041082917844019","82","1612","26","16178","ENSG00000130203,ENSG00000073060,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000101670,ENSG00000182718,ENSG00000151726,ENSG00000084674,ENSG00000180432,ENSG00000163874,ENSG00000186350,ENSG00000087237,ENSG00000267467,ENSG00000181092,ENSG00000175445,ENSG00000121769,ENSG00000125538,ENSG00000025434,ENSG00000005421,ENSG00000118785,ENSG00000095970,ENSG00000137869,ENSG00000109320,ENSG00000100906"
"GO:BP","signal release","GO:0023061","0.00009233330391261644","4.034641624037059","310","2147","76","16178","ENSG00000164885,ENSG00000010704,ENSG00000147246,ENSG00000165646,ENSG00000101204,ENSG00000160716,ENSG00000149295,ENSG00000178394,ENSG00000274286,ENSG00000132170,ENSG00000068366,ENSG00000065615,ENSG00000100151,ENSG00000188906,ENSG00000165029,ENSG00000174672,ENSG00000148737,ENSG00000144891,ENSG00000184160,ENSG00000151577,ENSG00000150594,ENSG00000137288,ENSG00000126266,ENSG00000106633,ENSG00000196126,ENSG00000198959,ENSG00000099940,ENSG00000107758,ENSG00000149927,ENSG00000145335,ENSG00000152661,ENSG00000137766,ENSG00000109163,ENSG00000101180,ENSG00000232810,ENSG00000134640,ENSG00000080298,ENSG00000103496,ENSG00000102081,ENSG00000136573,ENSG00000136244,ENSG00000070808,ENSG00000125538,ENSG00000111537,ENSG00000118785,ENSG00000141433,ENSG00000159082,ENSG00000135744,ENSG00000012779,ENSG00000007171,ENSG00000090565,ENSG00000137869,ENSG00000138207,ENSG00000099139,ENSG00000089169,ENSG00000132639,ENSG00000008056,ENSG00000150907,ENSG00000081189,ENSG00000168993,ENSG00000100604,ENSG00000151025,ENSG00000067715,ENSG00000019505,ENSG00000053438,ENSG00000078401,ENSG00000124333,ENSG00000157017,ENSG00000110076,ENSG00000054356,ENSG00000157152,ENSG00000186111,ENSG00000166922,ENSG00000130477,ENSG00000115138,ENSG00000174697"
"GO:BP","positive regulation of miRNA metabolic process","GO:2000630","0.00009304849064519573","4.031290667237988","56","2336","25","16178","ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000168610,ENSG00000100644,ENSG00000163874,ENSG00000100311,ENSG00000232810,ENSG00000074181,ENSG00000064300,ENSG00000135744,ENSG00000109320,ENSG00000245532,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000136826,ENSG00000138685,ENSG00000134954,ENSG00000112658"
"GO:BP","peptidyl-threonine phosphorylation","GO:0018107","0.00009974972371941732","4.001088298521402","76","44","6","16178","ENSG00000142192,ENSG00000164885,ENSG00000176749,ENSG00000082701,ENSG00000166851,ENSG00000170312"
"GO:BP","negative regulation of lipid storage","GO:0010888","0.00010021215291340787","3.9990796075786914","20","1612","12","16178","ENSG00000131408,ENSG00000132170,ENSG00000165029,ENSG00000160179,ENSG00000232810,ENSG00000112033,ENSG00000136244,ENSG00000132693,ENSG00000025434,ENSG00000186951,ENSG00000095970,ENSG00000100906"
"GO:BP","muscle cell proliferation","GO:0033002","0.00010141285222212383","3.9939070026412655","120","2166","39","16178","ENSG00000130203,ENSG00000124762,ENSG00000106799,ENSG00000145675,ENSG00000132170,ENSG00000113721,ENSG00000137193,ENSG00000148737,ENSG00000160712,ENSG00000142208,ENSG00000167711,ENSG00000107779,ENSG00000154734,ENSG00000152661,ENSG00000100311,ENSG00000232810,ENSG00000181092,ENSG00000121068,ENSG00000100292,ENSG00000116478,ENSG00000136244,ENSG00000111537,ENSG00000111276,ENSG00000148400,ENSG00000189058,ENSG00000017427,ENSG00000171862,ENSG00000145794,ENSG00000138207,ENSG00000144560,ENSG00000291237,ENSG00000196419,ENSG00000081189,ENSG00000130816,ENSG00000115461,ENSG00000078401,ENSG00000150782,ENSG00000138685,ENSG00000172638"
"GO:BP","regulation of monoatomic cation transmembrane transport","GO:1904062","0.00010185349257141529","3.9920240743860824","230","16","6","16178","ENSG00000176884,ENSG00000143801,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464"
"GO:BP","membrane depolarization","GO:0051899","0.00010505946656849102","3.9785648086247525","58","1747","22","16178","ENSG00000144285,ENSG00000183873,ENSG00000168356,ENSG00000185313,ENSG00000108576,ENSG00000101204,ENSG00000160716,ENSG00000153956,ENSG00000188906,ENSG00000099822,ENSG00000097007,ENSG00000151067,ENSG00000157388,ENSG00000049759,ENSG00000089041,ENSG00000197122,ENSG00000151150,ENSG00000128245,ENSG00000149575,ENSG00000213190,ENSG00000123700,ENSG00000166257"
"GO:BP","regulation of macrophage derived foam cell differentiation","GO:0010743","0.00010544813591612163","3.976961093198063","31","1612","15","16178","ENSG00000131408,ENSG00000132170,ENSG00000165029,ENSG00000160179,ENSG00000144891,ENSG00000084674,ENSG00000087237,ENSG00000181092,ENSG00000175445,ENSG00000132693,ENSG00000025434,ENSG00000186951,ENSG00000135744,ENSG00000109320,ENSG00000100906"
"GO:BP","regulation of long-term synaptic potentiation","GO:1900271","0.00010567815130443438","3.976014792718524","31","2481","18","16178","ENSG00000142192,ENSG00000130203,ENSG00000082701,ENSG00000175344,ENSG00000097007,ENSG00000011600,ENSG00000204305,ENSG00000104327,ENSG00000131042,ENSG00000036530,ENSG00000189056,ENSG00000161011,ENSG00000114416,ENSG00000168824,ENSG00000116106,ENSG00000105894,ENSG00000104219,ENSG00000164742"
"GO:BP","cellular response to reactive oxygen species","GO:0034614","0.00010879352523212545","3.963396950590354","104","4909","58","16178","ENSG00000167815,ENSG00000134853,ENSG00000137275,ENSG00000117450,ENSG00000173039,ENSG00000188906,ENSG00000149968,ENSG00000186868,ENSG00000149311,ENSG00000097007,ENSG00000115694,ENSG00000142208,ENSG00000162928,ENSG00000254858,ENSG00000163516,ENSG00000151422,ENSG00000164867,ENSG00000019991,ENSG00000204311,ENSG00000102882,ENSG00000010810,ENSG00000094631,ENSG00000136244,ENSG00000142168,ENSG00000109424,ENSG00000161011,ENSG00000121691,ENSG00000291237,ENSG00000170345,ENSG00000146648,ENSG00000170075,ENSG00000078401,ENSG00000136810,ENSG00000116288,ENSG00000126432,ENSG00000096717,ENSG00000116044,ENSG00000105976,ENSG00000142655,ENSG00000050748,ENSG00000126602,ENSG00000100985,ENSG00000165672,ENSG00000170775,ENSG00000107290,ENSG00000107643,ENSG00000101144,ENSG00000198053,ENSG00000143878,ENSG00000204628,ENSG00000183023,ENSG00000163932,ENSG00000135046,ENSG00000152894,ENSG00000158828,ENSG00000240583,ENSG00000140416,ENSG00000142185"
"GO:BP","cholesterol storage","GO:0010878","0.00011250906130582821","3.948812498737994","18","1475","11","16178","ENSG00000073060,ENSG00000131408,ENSG00000132170,ENSG00000165029,ENSG00000160179,ENSG00000084674,ENSG00000112033,ENSG00000175445,ENSG00000025434,ENSG00000186951,ENSG00000095970"
"GO:BP","peptidyl-serine modification","GO:0018209","0.00012016068610576434","3.9202376005538153","200","62","9","16178","ENSG00000142192,ENSG00000164885,ENSG00000176749,ENSG00000082701,ENSG00000166851,ENSG00000170312,ENSG00000087586,ENSG00000113712,ENSG00000115020"
"GO:BP","negative regulation of amyloid-beta formation","GO:1902430","0.00012607059560442146","3.8993861953925713","17","222","6","16178","ENSG00000137642,ENSG00000130203,ENSG00000136717,ENSG00000064687,ENSG00000120885,ENSG00000175344"
"GO:BP","cellular response to organic cyclic compound","GO:0071407","0.00012914874025799324","3.8889098256631023","345","2485","91","16178","ENSG00000082701,ENSG00000125686,ENSG00000163399,ENSG00000180530,ENSG00000179218,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000163288,ENSG00000118260,ENSG00000113580,ENSG00000172572,ENSG00000196689,ENSG00000172977,ENSG00000196924,ENSG00000140009,ENSG00000091831,ENSG00000188906,ENSG00000099822,ENSG00000137193,ENSG00000003436,ENSG00000123143,ENSG00000082175,ENSG00000097007,ENSG00000147133,ENSG00000069696,ENSG00000151577,ENSG00000198626,ENSG00000121671,ENSG00000111424,ENSG00000081248,ENSG00000166828,ENSG00000198959,ENSG00000088888,ENSG00000204389,ENSG00000163874,ENSG00000100311,ENSG00000089041,ENSG00000113327,ENSG00000185651,ENSG00000166206,ENSG00000186350,ENSG00000204231,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000113448,ENSG00000197122,ENSG00000145864,ENSG00000105723,ENSG00000124098,ENSG00000105409,ENSG00000116478,ENSG00000094631,ENSG00000114062,ENSG00000169676,ENSG00000118785,ENSG00000196218,ENSG00000185650,ENSG00000092820,ENSG00000137693,ENSG00000128245,ENSG00000146648,ENSG00000149269,ENSG00000119138,ENSG00000075624,ENSG00000081189,ENSG00000069966,ENSG00000115461,ENSG00000152518,ENSG00000178951,ENSG00000079337,ENSG00000138794,ENSG00000012048,ENSG00000100393,ENSG00000169860,ENSG00000196233,ENSG00000116288,ENSG00000183207,ENSG00000147065,ENSG00000165806,ENSG00000096717,ENSG00000198838,ENSG00000197256,ENSG00000125629,ENSG00000166598,ENSG00000178075,ENSG00000164742,ENSG00000100427"
"GO:BP","regulation of peptidyl-tyrosine phosphorylation","GO:0050730","0.00013146421086967578","3.8811924611460524","175","2151","50","16178","ENSG00000142192,ENSG00000141510,ENSG00000196396,ENSG00000087589,ENSG00000197943,ENSG00000149177,ENSG00000181467,ENSG00000105568,ENSG00000068078,ENSG00000157404,ENSG00000182578,ENSG00000013364,ENSG00000120899,ENSG00000067606,ENSG00000261371,ENSG00000097007,ENSG00000160712,ENSG00000187116,ENSG00000096968,ENSG00000113575,ENSG00000157368,ENSG00000061938,ENSG00000115539,ENSG00000136960,ENSG00000100311,ENSG00000019991,ENSG00000232810,ENSG00000197122,ENSG00000167191,ENSG00000010810,ENSG00000254087,ENSG00000136244,ENSG00000168959,ENSG00000111537,ENSG00000189056,ENSG00000259384,ENSG00000095970,ENSG00000017427,ENSG00000135744,ENSG00000146648,ENSG00000067182,ENSG00000116106,ENSG00000157193,ENSG00000112715,ENSG00000171867,ENSG00000197461,ENSG00000026508,ENSG00000150782,ENSG00000151694,ENSG00000130427"
"GO:BP","cellular response to chemical stress","GO:0062197","0.00014095927576045857","3.850906340302944","218","1754","51","16178","ENSG00000118689,ENSG00000136531,ENSG00000141510,ENSG00000198793,ENSG00000167815,ENSG00000134853,ENSG00000137275,ENSG00000117450,ENSG00000173039,ENSG00000188906,ENSG00000149968,ENSG00000196632,ENSG00000186868,ENSG00000233276,ENSG00000149311,ENSG00000124570,ENSG00000097007,ENSG00000115694,ENSG00000142208,ENSG00000162928,ENSG00000254858,ENSG00000163516,ENSG00000115468,ENSG00000151422,ENSG00000164867,ENSG00000145335,ENSG00000204389,ENSG00000163874,ENSG00000019991,ENSG00000204311,ENSG00000100387,ENSG00000102882,ENSG00000103496,ENSG00000010810,ENSG00000115317,ENSG00000094631,ENSG00000136244,ENSG00000104687,ENSG00000142168,ENSG00000109424,ENSG00000185650,ENSG00000161011,ENSG00000102908,ENSG00000012779,ENSG00000121691,ENSG00000060138,ENSG00000291237,ENSG00000170345,ENSG00000146648,ENSG00000150907,ENSG00000159363"
"GO:BP","smooth muscle cell proliferation","GO:0048659","0.0001488992195244953","3.827107578655435","90","2166","32","16178","ENSG00000130203,ENSG00000124762,ENSG00000145675,ENSG00000132170,ENSG00000113721,ENSG00000148737,ENSG00000160712,ENSG00000142208,ENSG00000167711,ENSG00000107779,ENSG00000154734,ENSG00000152661,ENSG00000100311,ENSG00000232810,ENSG00000181092,ENSG00000100292,ENSG00000116478,ENSG00000136244,ENSG00000111537,ENSG00000111276,ENSG00000189058,ENSG00000017427,ENSG00000171862,ENSG00000291237,ENSG00000196419,ENSG00000081189,ENSG00000130816,ENSG00000115461,ENSG00000078401,ENSG00000150782,ENSG00000138685,ENSG00000172638"
"GO:BP","negative regulation of lipid localization","GO:1905953","0.0001520199178232243","3.8180995065682963","40","1612","17","16178","ENSG00000131408,ENSG00000132170,ENSG00000068366,ENSG00000165029,ENSG00000130208,ENSG00000160179,ENSG00000142208,ENSG00000232810,ENSG00000112033,ENSG00000234906,ENSG00000136244,ENSG00000132693,ENSG00000025434,ENSG00000186951,ENSG00000095970,ENSG00000109320,ENSG00000100906"
"GO:BP","regulation of amyloid-beta clearance","GO:1900221","0.00015302326863705587","3.8152425255724545","16","2336","12","16178","ENSG00000130203,ENSG00000113161,ENSG00000064687,ENSG00000120885,ENSG00000123384,ENSG00000232810,ENSG00000116478,ENSG00000111537,ENSG00000095970,ENSG00000163956,ENSG00000141052,ENSG00000112658"
"GO:BP","phosphatidylinositol metabolic process","GO:0046488","0.0001628104691666066","3.7883176722041796","139","229","13","16178","ENSG00000100330,ENSG00000143393,ENSG00000139505,ENSG00000115020,ENSG00000163719,ENSG00000051382,ENSG00000147246,ENSG00000145675,ENSG00000104643,ENSG00000143398,ENSG00000102468,ENSG00000197943,ENSG00000168918"
"GO:BP","regulation of lipid storage","GO:0010883","0.00019513618450565684","3.709662191015325","45","1612","18","16178","ENSG00000073060,ENSG00000131408,ENSG00000132170,ENSG00000165029,ENSG00000160179,ENSG00000084674,ENSG00000163874,ENSG00000232810,ENSG00000112033,ENSG00000267467,ENSG00000175445,ENSG00000136244,ENSG00000132693,ENSG00000025434,ENSG00000186951,ENSG00000095970,ENSG00000109320,ENSG00000100906"
"GO:BP","positive regulation of miRNA transcription","GO:1902895","0.00020794340867639157","3.682054841208351","47","2336","22","16178","ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000168610,ENSG00000100644,ENSG00000100311,ENSG00000232810,ENSG00000074181,ENSG00000064300,ENSG00000135744,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000136826,ENSG00000138685,ENSG00000134954,ENSG00000112658"
"GO:BP","peptidyl-threonine modification","GO:0018210","0.00021023350569764702","3.67729806766083","86","44","6","16178","ENSG00000142192,ENSG00000164885,ENSG00000176749,ENSG00000082701,ENSG00000166851,ENSG00000170312"
"GO:BP","rhythmic process","GO:0048511","0.00021572267305571094","3.6661042069349943","184","2069","50","16178","ENSG00000082701,ENSG00000170312,ENSG00000139180,ENSG00000141510,ENSG00000198793,ENSG00000180530,ENSG00000134853,ENSG00000160716,ENSG00000149295,ENSG00000132170,ENSG00000118260,ENSG00000043591,ENSG00000172977,ENSG00000213639,ENSG00000135346,ENSG00000172531,ENSG00000184347,ENSG00000069696,ENSG00000151577,ENSG00000121671,ENSG00000107317,ENSG00000138696,ENSG00000170485,ENSG00000148680,ENSG00000104856,ENSG00000111602,ENSG00000137252,ENSG00000168412,ENSG00000116478,ENSG00000171720,ENSG00000196591,ENSG00000114062,ENSG00000105662,ENSG00000025434,ENSG00000186951,ENSG00000064300,ENSG00000140836,ENSG00000171862,ENSG00000114416,ENSG00000172201,ENSG00000130707,ENSG00000119138,ENSG00000145743,ENSG00000179388,ENSG00000105894,ENSG00000198900,ENSG00000173120,ENSG00000157017,ENSG00000054277,ENSG00000054356"
