symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PLAU	0.39511322279216377	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6383273374922022	No data	No data	No data	No data	No data	No data	0.23207823656710397	No data	No data	1	0	1	1	1	1	0	No data	-0.07147322358824759	-0.9329243842746756	0	-1	No data	0	0.5	0
PPARG	0.3934946060496081	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.7867590014804416	No data	No data	1	0	0	1	1	1	0.9157899999999998	1	-0.34007084809335275	-0.9812695652514999	0	-1	-1	0	0.5	0
SMAD3	0.3924063128803564	0.6310970490920654	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28763077935269016	No data	No data	No data	0	0	0	1	0	1	No data	-0.6261721191914982	-0.875781897078752	0	No data	-1	-0.7941175000000001	-1	-1
PLPP3	0.3918715158810374	0.6422125059194906	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04772763370249234	No data	No data	No data	0	0	0	0	0	0.742765	No data	-0.6483642425505314	-0.8850981671673643	0	No data	No data	0	-1	-1
SCN11A	0.3856668444705609	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.5714549497549237	No data	No data	1	1	0	0	1	0	0	No data	-0.10335486559699936	-0.2834589605852611	0	No data	No data	0	0.5	0.5
FES	0.3845717102348114	0.6310714346194293	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.5316299999999998	No data	-0.08095436549281099	-0.9347941848828836	0	No data	-1	0	0.5	-1
PPARD	0.3832809889000679	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.4507465082931735	No data	No data	1	0	0	1	1	1	0.5578249999999997	1	-0.8991456553448636	-0.9097028188107028	0	-1	No data	-0.09863999999999998	-1	-1
ALDH2	0.38190961700563436	0.5992635749712877	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5789749084234111	No data	No data	1	0	0	1	1	1	0.75822	No data	0.22650552198374663	-0.9235787324090616	0	-1	No data	-0.3230174999999999	0.5	-1
SCN10A	0.3807673448692199	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.41026885355484255	No data	No data	1	1	0	1	1	0	0.11809999999999973	0	0.13033965409460313	-0.7917212535510667	0	-1	No data	-0.03246500000000001	No data	No data
CDKN2A	0.37835335469256987	0.6024915853427988	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39741907165392887	No data	No data	No data	0	0	0	0	0	No data	No data	0.04928110022921439	-0.7103755733218592	0	No data	-1	-0.23077000000000006	0.5	0
SCN5A	0.3766898621932022	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.276125865832	No data	No data	1	1	0	1	1	0	0.7146399999999999	No data	-0.7443217336945197	-0.976716866412147	0	-1	No data	-0.09925499999999995	1	0.5
TRPV1	0.3764745616915666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.22682538979607828	No data	No data	1	1	0	1	1	0	0.3444600000000001	1	0.213481975411544	-0.9136042126561694	0	-1	No data	0	0.5	-1
DAB2IP	0.3756696867604672	0.6157190293651739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.044581591824852204	No data	No data	No data	1	0	1	1	0	0.8696399999999997	No data	-0.886955615753282	No data	0	No data	No data	0	-1	0
FGD5	0.3747288855459091	0.5936492640742855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.45502596644274673	No data	No data	No data	1	0	0	0	0	0	No data	-0.9299854136278392	-0.9171705669573534	0	No data	No data	0	-1	0
ROCK1	0.37384627175534324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.14035864237847406	No data	No data	1	1	0	1	1	1	0.830135	1	-0.8909147739112315	-0.9078185549852552	0	-1	No data	-0.15066500000000005	-1	-1
ROCK2	0.37366147605799316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.1342791445778654	No data	No data	1	0	0	1	1	0	0.8306899999999999	1	-0.8700770993957074	-0.8197920912217607	0	-1	No data	-0.11022999999999997	-1	-1
INSR	0.37295421260066675	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6082516499770272	No data	No data	No data	No data	No data	No data	0.10459420361786488	No data	No data	1	1	0	1	1	1	0.7105649999999997	1	-0.5561575328193373	-0.9212576128016283	0	-1	No data	0	-1	-1
DENND2B	0.3724726659355778	0.612689252459181	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6525950000000001	No data	-0.871848301729527	No data	0	No data	No data	0	-1	-1
CHRM3	0.37158431209101256	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.06594360457426057	No data	No data	1	1	0	1	1	0	0.5762700000000003	0	-0.8253802875599083	-0.8246927807968057	0	-1	No data	0	0.5	0
SCN4A	0.3701444905738034	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	0	0	1	1	0	0.6214599999999997	No data	-0.6547197332777662	-0.8611597120123354	0	No data	No data	-0.264705	0.75	0.5
FAAH	0.36994943453938645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	1	1	0	0.1968899999999998	1	0.17722442175453224	-0.3149027894336745	0	-1	No data	0	-1	-1
SCN8A	0.36959012079177633	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	No data	1	1	0	1	1	0	0.9318199999999998	No data	-0.9578037091060637	-0.9487970238105026	0	No data	No data	-0.4217175000000001	0.75	0.5
SCN9A	0.36894335604607814	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	1	0	1	1	0	0.660465	1	-0.24901021046051264	-0.8488954393501088	0	No data	No data	-0.4567399999999999	0.5	0
RASGEF1B	0.3684759371398857	0.6061149370742819	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8731499999999996	No data	-0.6905605334444676	-0.05377051238253633	0	No data	No data	-0.20190249999999993	0.5	-1
CHRNB4	0.3683162996330011	0.6058523454972278	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.13654500000000028	No data	-0.4244634298812252	0	0	-1	No data	-0.07128499999999996	0.5	0.5
SCN7A	0.3682965913003799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	No data	-0.15565742863096477	No data	0	No data	No data	0	0.5	0
SCN2A	0.3682965913003799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9027450000000001	1	-0.9605126067930819	-0.7880557324349885	0	No data	No data	-0.6907724999999999	1	0.5
SCN1A	0.3682965913003799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9079149999999998	No data	-0.9937486976453428	-0.9660827336174976	0	-1	No data	-0.6864100000000001	0.5	0.5
SCN3A	0.3682965913003799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7375	No data	-0.9175869972911023	-0.45806794162493086	0	No data	No data	-0.68875	0.5	0.5
ATP2B1	0.3681839729005943	0.5895657729007389	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32137810339317974	No data	No data	No data	1	0	0	0	0	0.9754100000000001	No data	-0.987393206918108	-0.9021912473465862	0	No data	No data	-0.5102450000000001	0.5	-1
PPIA	0.3636686810693505	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5916855357421105	No data	No data	No data	No data	No data	No data	0.1304366025201079	No data	No data	1	0	1	1	1	0	0.7878799999999998	No data	-0.2416128360075016	-0.8842370993563428	-1	No data	No data	-0.6515149999999998	-1	-1
TRIB1	0.3625011542146731	0.5899285667513002	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12716612189613688	No data	No data	No data	1	0	0	0	0	0.69086	No data	-0.5456345071889976	-0.7637187701139275	0	No data	No data	0	0.5	-1
REST	0.3602358355725026	0.5925605956924075	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7762033757032716	-0.8407122409345177	0	No data	No data	0	-1	-1
MORF4L1	0.35923462735529516	0.5909136841999467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	No data	No data	-0.8047509897895395	-0.8870998401018587	0	No data	No data	-0.17182749999999986	-1	-1
FN1	0.3564271174302243	0.5613985555067732	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4979397609873761	No data	No data	1	0	1	0	1	0	0.6003250000000001	No data	-0.7057720358408002	-0.962909460361478	0	No data	No data	0	0.5	0
GPSM1	0.35329597041715716	0.5811450444773513	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5185200000000002	No data	-0.28047509897895395	-0.8329261039092564	0	No data	No data	0	0.5	0
FGF5	0.35090840817503066	0.573874066497196	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	No data	0	1	0	0	0	0.2537300000000002	No data	0.8967493227755783	0	0	No data	No data	0	0.5	0.5
NOS3	0.3458698750591113	0.5343515617054092	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6915623958882223	No data	No data	0.75	1	0	1	1	1	0.70075	No data	-0.49551989997916235	-0.9935859565669125	0	-1	No data	0	0.5	0
SCARB1	0.3456985015142939	0.5597710244529853	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17753521157070307	No data	No data	No data	0	0	1	1	0	0	0	-0.4720775161491978	-0.9411719079190836	0	No data	No data	0	1	0
MRAS	0.34489468962589637	0.5661097139158132	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.8317300000000003	No data	-0.6699312356740987	-0.2431114717674604	0	No data	No data	0	0.5	-1
VDR	0.3431653198123084	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.6508289114785973	No data	No data	1	0	0	1	1	1	0.4028100000000002	0	-0.038653886226297174	-0.9595491612506529	0	-1	No data	0	1	0
CLCN1	0.3420461555106915	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	No data	1	0	0	0	0	0.38765	No data	0.10543863304855172	-0.8280250222234425	0	No data	No data	0	1	0.5
RDX	0.3350983148888116	0.5481716289495937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	1	0	0	0	0	0.9228149999999999	No data	-0.6929568660137528	-0.8021704652856004	0	No data	No data	-0.5154375000000002	0.5	-1
CCT7	0.3340578409432878	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04724128906440305	No data	No data	No data	0	0	0	0	0	0.8066299999999998	No data	-0.7551573244425922	No data	-1	No data	No data	0	-1	-1
IL6R	0.3308161042474694	0.508625500523944	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.2315399035344832	No data	No data	1	1	1	0	0	0	0	No data	-0.1219003959158158	-0.8522026904615398	0	-1	No data	0	0.5	-1
ABHD2	0.33057898035987565	0.5437773208046408	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9411749999999998	No data	-0.5862679724942697	0	0	No data	No data	0	0.5	-1
KCNH2	0.33008283504019764	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.22043503034910245	No data	No data	1	1	0	1	1	0	0.7799849999999999	No data	-0.7931860804334236	-0.913817300928755	0	-1	No data	0	0.5	0
THRA	0.32546510932186845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.06851886698080979	No data	No data	1	0	0	1	1	1	0.6097549999999998	No data	-0.5549072723484059	-0.9684081469932437	0	-1	No data	-0.21951250000000008	1	-1
THRB	0.32469130150112235	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.043061764830823156	No data	No data	1	0	0	1	1	1	0.056400000000000006	0	-0.8588247551573245	-0.8814080579051964	0	No data	No data	-0.02928499999999996	-1	0
ZNF652	0.3217249537151402	0.5292131192877572	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.49669999999999986	No data	-0.6140862679724943	0	0	No data	No data	0	-1	0
ABO	0.32104897662335385	0.4964992484128045	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6320387977600302	No data	No data	No data	0	1	No data	No data	No data	0	No data	No data	0	No data	-1	No data	0	0.5	0
ITGA1	0.31732193339143544	0.5189308312021951	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	1	0	0.397795	No data	-0.20921025213586164	-0.2653255102192273	0	No data	No data	0	0.5	0
ZC3HC1	0.31648681903610854	0.5205967854885637	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.23307000000000003	No data	-0.3152740154198791	-0.6372406051384139	0	No data	No data	No data	-1	-1
CMIP	0.31422298154805395	0.5168729447209163	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9094450000000002	No data	-0.9395707439049802	No data	0	No data	No data	No data	-1	-1
ADORA2A	0.310415423985109	0.12075051069046538	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4770568064591193	No data	No data	No data	No data	No data	No data	0.15144153830064006	No data	No data	1	1	0	1	1	1	0.05339999999999989	1	-0.43217336945196916	-0.9334400628290531	0	-1	No data	0	0.75	0
ESR1	0.3094695290073832	No data	No data	0.30835601012189445	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.2885991919785048	No data	No data	1	0	0	1	1	1	0.4789900000000003	1	-0.8989372785997083	-0.9362282669134749	0	-1	-1	0	0.5	0
